DATE|TIME|RPM|VEL
31/12/2015|16:57:28|947.75|11
31/12/2015|16:57:29|1173.5|11
31/12/2015|16:57:30|1424.75|12
31/12/2015|16:57:31|1727.75|15
31/12/2015|16:57:32|2108.75|18
31/12/2015|16:57:33|2471.75|23
31/12/2015|16:57:34|1840.75|25
31/12/2015|16:57:35|1807.0|26
31/12/2015|16:57:36|2009.0|28
31/12/2015|16:57:37|2208.5|32
31/12/2015|16:57:38|2317.75|33
31/12/2015|16:57:39|2479.75|36
31/12/2015|16:57:40|2618.5|38
31/12/2015|16:57:41|1955.0|38
31/12/2015|16:57:42|1904.0|40
31/12/2015|16:57:43|1957.0|41
31/12/2015|16:57:44|2015.25|42
31/12/2015|16:57:45|2078.0|43
31/12/2015|16:57:46|2148.75|45
31/12/2015|16:57:47|2202.75|46
31/12/2015|16:57:48|1809.75|46
31/12/2015|16:57:49|1694.75|46
31/12/2015|16:57:50|1723.25|46
31/12/2015|16:57:51|1729.75|47
31/12/2015|16:57:52|1787.0|47
31/12/2015|16:57:53|1804.25|48
31/12/2015|16:57:54|1815.5|48
31/12/2015|16:57:55|1847.75|50
31/12/2015|16:57:56|1864.5|50
31/12/2015|16:57:57|1850.25|50
31/12/2015|16:57:58|1812.25|48
31/12/2015|16:57:59|1816.75|48
31/12/2015|16:58:00|1825.75|48
31/12/2015|16:58:01|1825.75|48
31/12/2015|16:58:02|1847.0|50
31/12/2015|16:58:03|1845.0|50
31/12/2015|16:58:04|1854.5|50
31/12/2015|16:58:05|1861.75|50
31/12/2015|16:58:06|1846.5|50
31/12/2015|16:58:06|1825.75|50
31/12/2015|16:58:07|1826.5|48
31/12/2015|16:58:08|1791.75|48
31/12/2015|16:58:10|1753.75|47
31/12/2015|16:58:11|1736.25|46
31/12/2015|16:58:12|1710.0|46
31/12/2015|16:58:13|1687.25|45
31/12/2015|16:58:14|1653.25|43
31/12/2015|16:58:15|1658.75|45
31/12/2015|16:58:16|1689.75|45
31/12/2015|16:58:17|1678.75|45
31/12/2015|16:58:18|1709.75|46
31/12/2015|16:58:19|1715.75|46
31/12/2015|16:58:20|1723.75|46
31/12/2015|16:58:21|1744.25|47
31/12/2015|16:58:22|1761.0|47
31/12/2015|16:58:23|1767.75|47
31/12/2015|16:58:24|1779.5|47
31/12/2015|16:58:25|1799.75|47
31/12/2015|16:58:26|1787.25|48
31/12/2015|16:58:27|1803.25|48
31/12/2015|16:58:28|1818.75|48
31/12/2015|16:58:29|1847.0|50
31/12/2015|16:58:30|1860.25|50
31/12/2015|16:58:31|1881.75|50
31/12/2015|16:58:32|1885.25|50
31/12/2015|16:58:33|1873.0|50
31/12/2015|16:58:34|1881.25|50
31/12/2015|16:58:35|1883.25|51
31/12/2015|16:58:36|1888.25|51
31/12/2015|16:58:37|1893.25|51
31/12/2015|16:58:38|1916.75|51
31/12/2015|16:58:39|1897.0|51
31/12/2015|16:58:40|1906.5|51
31/12/2015|16:58:41|1889.0|51
31/12/2015|16:58:42|1879.75|50
31/12/2015|16:58:43|1867.5|50
31/12/2015|16:58:44|1841.5|50
31/12/2015|16:58:45|1802.25|48
31/12/2015|16:58:46|1787.75|48
31/12/2015|16:58:47|1746.0|47
31/12/2015|16:58:48|1708.25|46
31/12/2015|16:58:49|1645.25|45
31/12/2015|16:58:50|1563.0|42
31/12/2015|16:58:51|1493.25|40
31/12/2015|16:58:52|1397.0|37
31/12/2015|16:58:53|1309.75|35
31/12/2015|16:58:54|1172.25|31
31/12/2015|16:58:55|0.0|28
31/12/2015|16:58:56|997.0|26
31/12/2015|16:58:57|1259.75|26
31/12/2015|16:58:58|1253.25|26
31/12/2015|16:58:59|1265.0|26
31/12/2015|16:59:00|1374.5|26
31/12/2015|16:59:01|1727.75|25
31/12/2015|16:59:02|1824.25|26
31/12/2015|16:59:03|1853.75|27
31/12/2015|16:59:04|1778.5|26
31/12/2015|16:59:05|1651.0|25
31/12/2015|16:59:06|1473.5|22
31/12/2015|16:59:07|1330.75|20
31/12/2015|16:59:08|906.25|18
31/12/2015|16:59:09|1388.5|15
31/12/2015|16:59:10|1532.75|13
31/12/2015|16:59:11|1809.25|16
31/12/2015|16:59:12|2141.0|20
31/12/2015|16:59:13|2489.5|22
31/12/2015|16:59:14|2640.0|25
31/12/2015|16:59:15|1721.25|25
31/12/2015|16:59:16|1856.5|27
31/12/2015|16:59:17|1977.5|28
31/12/2015|16:59:18|1932.25|28
31/12/2015|16:59:19|1858.75|27
31/12/2015|16:59:20|1676.75|26
31/12/2015|16:59:21|1239.0|25
31/12/2015|16:59:22|998.0|21
31/12/2015|16:59:23|934.0|0
31/12/2015|16:59:24|936.75|15
31/12/2015|16:59:25|930.5|13
31/12/2015|16:59:26|930.0|12
31/12/2015|16:59:27|944.25|11
31/12/2015|16:59:28|938.25|8
31/12/2015|16:59:29|943.75|3
31/12/2015|16:59:30|930.5|1
31/12/2015|16:59:31|936.25|0
31/12/2015|16:59:32|826.25|0
31/12/2015|16:59:33|745.75|0
31/12/2015|16:59:34|1115.75|5
31/12/2015|16:59:35|1121.0|5
31/12/2015|16:59:36|0.0|3
31/12/2015|16:59:37|986.25|1
31/12/2015|16:59:38|976.25|1
31/12/2015|16:59:39|971.0|0
31/12/2015|16:59:40|963.5|0
31/12/2015|16:59:41|968.5|0
