DATE|TIME|RPM|VEL
01/01/2016|10:22:20|1186.0|0
01/01/2016|10:22:21|1273.75|18
01/01/2016|10:22:22|1386.5|20
01/01/2016|10:22:23|1499.75|21
01/01/2016|10:22:24|1567.75|22
01/01/2016|10:22:25|1653.5|25
01/01/2016|10:22:26|1734.5|25
01/01/2016|10:22:27|1638.75|23
01/01/2016|10:22:28|1279.0|20
01/01/2016|10:22:29|0.0|15
01/01/2016|10:22:30|951.0|12
01/01/2016|10:22:31|1303.75|11
01/01/2016|10:22:32|1369.25|12
01/01/2016|10:22:33|1502.0|13
01/01/2016|10:22:34|1621.25|15
01/01/2016|10:22:35|1598.0|15
01/01/2016|10:22:36|1490.0|13
01/01/2016|10:22:37|1365.0|12
01/01/2016|10:22:38|1343.75|12
01/01/2016|10:22:39|1482.75|13
01/01/2016|10:22:40|1534.5|13
01/01/2016|10:22:41|1472.25|13
01/01/2016|10:22:42|1514.75|13
01/01/2016|10:22:43|1660.0|15
01/01/2016|10:22:44|1841.5|16
01/01/2016|10:22:45|2068.75|20
01/01/2016|10:22:46|2267.75|21
01/01/2016|10:22:47|1901.0|20
01/01/2016|10:22:48|1420.25|20
01/01/2016|10:22:49|1444.0|21
01/01/2016|10:22:50|1465.75|21
01/01/2016|10:22:51|1499.25|22
01/01/2016|10:22:52|1508.0|22
01/01/2016|10:22:53|1441.75|21
01/01/2016|10:22:54|1468.25|21
01/01/2016|10:22:55|1411.75|21
01/01/2016|10:22:56|1457.5|21
01/01/2016|10:22:57|1433.0|21
01/01/2016|10:22:58|1406.0|21
01/01/2016|10:22:59|1461.25|21
01/01/2016|10:23:00|1443.75|21
01/01/2016|10:23:01|1430.0|20
01/01/2016|10:23:02|1314.0|18
01/01/2016|10:23:03|1269.5|18
01/01/2016|10:23:04|1232.25|0
01/01/2016|10:23:05|1232.25|0
01/01/2016|10:23:06|1258.75|18
01/01/2016|10:23:07|1403.25|0
01/01/2016|10:23:08|1234.5|16
01/01/2016|10:23:09|0.0|13
01/01/2016|10:23:10|967.25|8
01/01/2016|10:23:11|950.5|2
01/01/2016|10:23:12|935.5|0
01/01/2016|10:23:13|937.0|0
01/01/2016|10:23:14|945.0|0
01/01/2016|10:23:15|941.5|0
01/01/2016|10:23:16|952.75|0
01/01/2016|10:23:17|946.0|0
01/01/2016|10:23:18|940.25|0
01/01/2016|10:23:19|947.0|0
01/01/2016|10:23:20|948.0|0
01/01/2016|10:23:21|942.25|0
01/01/2016|10:23:22|947.75|0
01/01/2016|10:23:23|946.25|0
01/01/2016|10:23:24|944.75|0
01/01/2016|10:23:25|939.0|0
01/01/2016|10:23:26|939.0|0
01/01/2016|10:23:27|941.25|0
01/01/2016|10:23:28|939.5|0
01/01/2016|10:23:29|945.75|0
01/01/2016|10:23:30|937.75|0
01/01/2016|10:23:31|936.25|0
01/01/2016|10:23:32|938.5|0
01/01/2016|10:23:33|946.25|0
01/01/2016|10:23:34|941.0|0
01/01/2016|10:23:35|934.5|0
01/01/2016|10:23:36|938.25|0
01/01/2016|10:23:37|941.5|0
01/01/2016|10:23:38|943.75|0
01/01/2016|10:23:39|938.75|0
01/01/2016|10:23:40|936.25|0
01/01/2016|10:23:41|935.0|0
01/01/2016|10:23:42|944.0|0
01/01/2016|10:23:43|943.25|0
01/01/2016|10:23:45|939.5|0
01/01/2016|10:23:46|938.5|0
01/01/2016|10:23:47|943.75|0
01/01/2016|10:23:48|946.5|0
01/01/2016|10:23:49|945.0|0
01/01/2016|10:23:50|947.25|0
01/01/2016|10:23:51|950.75|0
01/01/2016|10:23:52|951.0|0
01/01/2016|10:23:53|948.25|0
01/01/2016|10:23:54|943.5|0
01/01/2016|10:23:55|955.75|0
01/01/2016|10:23:56|949.25|0
01/01/2016|10:23:57|943.0|0
01/01/2016|10:23:58|944.25|0
01/01/2016|10:23:59|950.25|0
